Numer epoki,Czas[ms],Temp,Dystans,Sciezka
340,2,27.3615,2638,<13 35 36 10 51 14 12 15 16 17 37 9 11 38 52 26 25 24 20 40 42 22 41 50 23 54 55 47 31 29 49 44 28 0 33 46 34 48 1 2 27 21 53 43 45 30 3 6 5 4 7 19 18 39 32 8 >
340,2,27.3615,2608,<13 35 36 10 51 14 12 15 16 17 37 9 11 38 52 26 25 24 20 40 42 22 41 50 23 54 55 47 31 29 49 44 28 0 33 46 34 48 1 2 21 27 53 43 45 30 3 6 5 4 7 19 18 39 32 8 >
355,2,25.3797,2602,<55 13 35 4 7 5 6 36 37 9 11 38 51 14 25 24 42 21 22 40 20 41 50 54 27 30 2 3 31 34 46 0 33 1 48 17 15 16 26 52 47 49 45 28 53 43 44 29 23 19 18 39 10 8 32 12 >
355,2,25.3797,2566,<55 13 35 4 7 5 6 36 37 9 11 38 51 14 25 24 42 21 22 40 20 41 50 54 27 30 46 33 31 34 2 0 3 1 48 17 15 16 26 52 47 49 45 28 53 43 44 29 23 19 18 39 10 8 32 12 >
359,2,24.8759,2556,<34 48 3 7 32 8 36 9 14 39 51 17 52 33 31 24 40 41 21 50 23 42 22 54 45 30 16 15 27 49 43 44 29 0 55 1 2 13 35 4 6 5 47 46 28 53 26 25 20 19 18 37 11 38 10 12 >
359,2,24.8759,2530,<34 48 3 10 51 8 36 11 9 37 15 17 16 52 14 26 40 41 21 22 23 42 50 54 45 30 55 29 27 49 43 28 46 0 33 1 2 13 35 4 6 5 47 31 44 53 25 24 20 18 19 39 12 38 32 7 >
359,2,24.8759,2525,<34 48 3 10 51 8 36 11 9 37 15 17 16 52 26 14 40 41 21 22 23 42 50 54 45 30 55 46 27 49 43 28 29 0 33 1 2 13 35 4 6 5 47 31 44 53 25 24 20 18 39 19 12 38 32 7 >
370,2,23.5414,2520,<31 47 48 7 9 37 36 32 8 51 14 52 15 16 17 0 2 33 25 24 42 54 44 28 53 43 27 21 23 49 45 30 46 55 12 39 11 13 35 6 5 29 26 34 1 3 4 10 38 19 18 20 40 22 41 50 >
370,2,23.5414,2506,<31 47 48 7 9 37 36 32 8 51 14 52 15 16 17 0 2 33 25 24 42 54 27 28 53 43 44 21 23 49 45 30 46 55 12 39 11 13 35 6 5 29 26 34 1 3 4 10 38 18 19 20 40 22 41 50 >
370,2,23.5414,2488,<31 47 48 7 36 37 9 11 10 51 14 52 15 16 17 0 2 26 25 24 42 54 27 28 53 43 44 21 23 49 45 30 46 55 12 8 32 13 35 6 5 29 33 34 1 3 4 39 38 18 19 20 40 22 41 50 >
370,2,23.5414,2448,<31 47 48 32 36 37 9 11 10 51 14 52 15 16 17 0 2 26 25 24 42 54 27 28 53 43 44 21 23 49 45 30 46 55 12 8 7 13 35 6 5 29 33 34 1 3 4 39 38 18 19 20 40 22 41 50 >
371,2,23.4237,2412,<31 47 6 32 36 37 9 11 10 51 12 14 15 17 16 33 26 52 25 42 21 54 27 44 53 43 28 23 24 49 45 30 46 55 2 8 7 13 35 4 5 29 0 34 1 48 3 39 38 18 19 20 40 22 41 50 >
371,2,23.4237,2379,<31 47 3 4 36 9 37 11 51 10 14 16 17 2 52 0 29 26 24 42 50 25 27 28 53 44 43 23 54 49 45 30 46 55 32 8 7 13 35 6 5 48 33 34 1 15 12 39 38 18 19 20 40 41 21 22 >
371,2,23.4237,2368,<31 47 3 4 36 9 37 11 51 10 14 15 17 2 52 0 29 26 24 42 50 25 27 28 53 44 43 23 54 49 45 30 46 55 32 8 7 13 35 6 5 48 33 34 1 16 12 39 38 18 19 20 40 41 21 22 >
372,2,23.3066,2364,<31 47 3 4 36 37 9 11 51 10 12 14 17 29 52 33 2 26 25 42 50 24 43 44 28 53 27 23 54 49 45 30 46 55 32 8 7 13 35 6 5 48 0 34 1 16 15 39 38 18 19 20 40 41 21 22 >
374,2,23.0741,2278,<55 34 3 7 36 37 9 51 32 8 10 14 16 52 0 31 26 33 25 42 50 23 54 43 28 53 44 27 24 49 45 30 46 29 18 11 13 35 4 6 5 47 48 1 2 15 17 12 39 38 19 40 20 41 21 22 >
398,3,20.4587,2216,<34 4 6 5 1 15 16 17 14 52 0 49 45 30 46 55 31 3 47 48 29 43 44 53 28 26 25 42 50 23 54 27 24 18 39 38 10 37 9 51 12 33 2 13 35 7 32 8 36 11 19 20 40 41 21 22 >
398,3,20.4587,2169,<3 4 6 5 1 15 16 17 12 26 0 49 45 30 46 55 34 31 47 48 29 43 28 53 44 52 25 42 50 23 54 27 24 18 39 38 10 37 9 51 14 33 2 13 35 7 32 8 36 11 19 20 40 41 21 22 >
441,3,16.4919,2152,<34 13 35 4 6 5 48 3 31 47 46 55 1 14 17 0 33 2 24 42 21 23 44 28 53 43 29 26 40 19 20 41 50 22 18 39 38 32 8 36 7 37 9 11 51 10 12 15 16 52 25 54 27 49 45 30 >
441,3,16.4919,2149,<34 13 35 4 6 5 48 3 31 47 46 55 1 14 17 0 33 2 26 42 50 23 44 28 53 43 29 24 40 19 20 41 21 22 18 39 38 32 8 36 7 37 9 10 51 11 12 15 16 52 25 54 27 49 45 30 >
443,3,16.3274,2113,<1 13 35 4 5 6 3 48 31 47 46 55 34 14 52 0 33 2 25 42 50 23 44 28 53 43 29 24 20 40 19 41 21 22 18 39 38 32 8 7 11 37 36 9 51 10 12 15 17 16 26 54 27 49 45 30 >
443,3,16.3274,2106,<55 13 35 4 6 5 3 48 31 47 46 34 1 17 14 0 33 2 25 42 50 23 44 28 53 43 29 24 20 40 22 41 21 19 18 39 38 32 8 7 36 9 37 51 10 11 12 15 16 52 26 54 27 49 45 30 >
445,3,16.1646,2100,<34 13 35 4 6 5 47 48 3 31 46 55 1 2 17 0 33 26 24 42 50 23 44 28 53 43 29 14 20 41 22 21 40 19 18 39 7 51 32 8 36 9 11 38 37 10 12 15 16 52 25 54 27 49 45 30 >
445,3,16.1646,2088,<34 13 35 4 6 5 47 3 48 31 46 55 1 2 17 0 33 26 24 42 50 23 44 28 53 43 29 14 20 41 22 21 40 19 18 39 37 10 32 8 36 9 11 38 7 51 12 15 16 52 25 54 27 49 45 30 >
445,3,16.1646,2048,<34 13 35 4 6 5 47 3 48 31 46 55 1 2 17 0 33 26 24 42 50 23 44 28 53 43 29 52 20 41 22 21 40 19 18 39 37 10 32 8 36 9 11 38 7 51 12 15 16 14 25 54 27 49 45 30 >
448,3,15.9233,2043,<2 13 35 4 6 5 47 31 48 46 55 34 1 3 14 0 33 26 25 24 54 49 44 28 53 43 29 42 21 41 22 40 20 19 18 39 38 32 7 8 36 9 37 10 51 11 12 15 16 17 52 50 23 27 45 30 >
452,3,15.6072,2022,<14 13 35 4 6 5 47 3 31 46 55 34 48 1 33 2 0 25 24 42 50 49 43 44 53 28 29 23 22 41 21 20 40 19 18 39 38 11 8 7 32 36 9 37 10 51 12 16 15 17 52 26 54 27 45 30 >
452,3,15.6072,2009,<14 13 35 4 6 5 47 3 31 46 55 34 48 1 33 2 0 25 24 42 50 49 43 44 53 28 29 23 22 41 21 20 40 19 18 39 38 11 32 7 8 36 9 37 10 51 12 16 15 17 52 26 54 27 45 30 >
452,3,15.6072,2008,<14 13 35 4 6 5 47 3 31 46 55 34 48 1 33 2 0 25 24 42 50 49 43 44 53 28 29 23 22 41 21 20 40 19 18 39 38 11 7 32 8 36 9 37 10 51 12 16 15 17 52 26 54 27 45 30 >
452,3,15.6072,1983,<14 13 35 4 6 5 47 3 31 46 55 34 48 1 2 33 26 25 24 42 50 49 43 44 53 28 29 23 22 41 21 20 40 19 18 39 38 11 7 32 8 36 9 37 10 51 12 16 15 17 52 0 54 27 45 30 >
452,3,15.6072,1972,<14 13 35 4 6 5 47 48 31 46 55 34 3 1 2 33 26 25 24 42 50 49 43 44 53 28 29 23 22 41 21 20 40 19 18 39 38 11 7 32 8 36 9 37 10 51 12 16 15 17 52 0 54 27 45 30 >
459,3,15.0691,1947,<1 13 35 4 6 5 47 31 48 3 46 55 34 2 14 0 33 26 42 50 23 28 53 43 44 29 27 24 20 40 41 21 22 19 18 39 10 7 32 8 36 37 9 11 38 51 12 16 15 17 52 25 54 49 45 30 >
489,3,12.9652,1942,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 33 29 26 25 42 50 54 45 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 14 16 17 12 15 52 0 27 49 30 >
490,3,12.9004,1935,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 33 29 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 14 16 17 12 15 52 0 27 45 30 >
490,3,12.9004,1933,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 33 29 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 14 16 17 15 12 52 0 27 45 30 >
490,3,12.9004,1928,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 33 0 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 51 10 12 16 17 15 14 52 29 27 45 30 >
490,3,12.9004,1917,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 33 0 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 51 10 12 15 17 16 14 52 29 27 45 30 >
490,3,12.9004,1886,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 0 33 26 25 42 50 54 45 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 51 10 12 15 17 16 14 52 29 27 49 30 >
490,3,12.9004,1879,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 0 33 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 51 10 12 15 17 16 14 52 29 27 45 30 >
490,3,12.9004,1877,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 0 33 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 51 10 12 15 16 17 14 52 29 27 45 30 >
490,3,12.9004,1865,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 0 33 26 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 12 15 16 17 14 52 29 27 45 30 >
493,3,12.7079,1859,<55 13 35 4 6 5 47 48 3 31 46 34 1 2 52 0 33 25 42 50 54 49 44 28 53 43 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 14 12 15 16 17 26 29 27 45 30 >
495,3,12.5811,1854,<55 13 35 4 6 5 47 3 48 31 46 34 1 2 52 0 33 25 42 50 54 43 44 28 53 29 23 24 20 40 41 21 22 19 18 39 11 38 37 36 9 32 8 7 10 51 14 12 15 16 17 26 27 49 45 30 >
574,4,8.46724,1851,<2 13 35 4 6 5 47 3 48 31 46 55 34 1 52 24 20 41 21 50 23 54 49 28 53 43 44 29 26 25 42 22 40 19 18 39 32 8 7 36 9 37 11 38 10 51 14 12 15 16 17 0 33 27 45 30 >
577,4,8.34087,1799,<1 13 35 4 6 5 47 48 3 31 46 55 34 2 52 42 22 41 21 50 23 54 49 28 53 43 44 29 26 25 24 20 40 19 18 39 32 7 8 36 9 37 11 38 10 51 14 12 15 16 17 0 33 27 45 30 >
578,4,8.29916,1798,<1 13 35 4 6 5 47 3 48 31 46 55 34 2 52 42 22 41 21 50 23 54 27 28 53 43 44 29 26 25 24 20 40 19 18 39 7 32 8 36 9 37 11 38 10 51 14 12 15 16 17 0 33 49 45 30 >
